114臺北市內湖區東湖路160巷10弄28號,臺北市(非原住民地區)
106臺北市大安區敦化南路2段95號28樓,臺北市(非原住民地區)
220新北市板橋區文化路1段266號16樓之1,臺北市(非原住民地區)
730臺南市新營區土庫里土庫6之20號,臺北市(非原住民地區)
110臺北市信義區忠孝東路5段510號10樓,臺北市(非原住民地區)
104臺北市中山區建國北路1段148號3樓,臺北市(非原住民地區)
105臺北市松山區南京東路4段16號11樓,新竹縣(非原住民地區)
115臺北市南港區園區街3-2號4樓,高雄市(非原住民地區)
100臺北市中正區金門街24巷16之1號1樓,彰化縣(非原住民地區)
106臺北市大安區復興南路2段237號8樓之8,臺中市(非原住民地區)
110臺北市信義區東興路69號5樓,臺北市(非原住民地區)
407臺中市西屯區大墩十八街195號3樓之1,臺中市(非原住民地區)
100臺北市中正區杭州南路1段6巷9號1樓,高雄市(非原住民地區)
404臺中市北區北興街296巷5號2樓之2,臺北市(非原住民地區)
303新竹縣湖口鄉工業一路1號,臺北市(非原住民地區)
103臺北市大同區承德路1段70之1號13樓之1,臺北市(非原住民地區)
108臺北市萬華區萬大路322巷11號,臺北市(非原住民地區)
105臺北市松山區臺北市松山區台北市松山區南京東路5段222號4F,臺北市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,臺北市(非原住民地區)
115臺北市南港區重陽路223號5樓,臺北市(非原住民地區)
350苗栗縣竹南鎮新南里三角店28之2號,臺南市(非原住民地區)
804高雄市鼓山區昌盛路336號4樓,臺北市(非原住民地區)
114臺北市內湖區洲子街46號7樓,臺中市(非原住民地區)
802高雄市苓雅區林森二路80號11樓,臺中市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,臺南市(非原住民地區)
112臺北市北投區承德路7段388號6樓之1,臺北市(非原住民地區)
114臺北市內湖區瑞光路578號5樓,臺北市(非原住民地區)
115臺北市南港區忠孝東路7段508號5樓,臺中市(非原住民地區)
104臺北市中山區中山北路2段115巷43號8樓,臺北市(非原住民地區)
231新北市新店區中興路2段190號4樓之1,臺中市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
830高雄市鳳山區過埤里過埤路124號,新竹市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
114臺北市內湖區瑞光路578號5樓,宜蘭縣(非原住民地區)
807高雄市三民區博愛一路391號7樓,屏東縣(非原住民地區)
403臺中市西區民龍里英才路530號13樓之3,雲林縣(非原住民地區)
111臺北市士林區重慶北路四段248號,臺北市(非原住民地區)
100臺北市中正區杭州南路1段6巷9號1樓,新竹市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,彰化縣(非原住民地區)
248新北市五股區中興路1段8號6樓,宜蘭縣(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺南市(非原住民地區)
115臺北市南港區成功路1段32號4樓之1,臺中市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
238新北市樹林區大安路534號5樓,臺北市(非原住民地區)
106臺北市大安區敦化南路2段180號5樓,臺中市(非原住民地區)
231新北市新店區寶橋路235巷6弄2號9樓,高雄市(非原住民地區)
105臺北市松山區塔悠路81號6樓之1,桃園市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,臺北市(非原住民地區)
220新北市板橋區重慶路8號6樓,南投縣(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,臺北市(非原住民地區)
366苗栗縣銅鑼鄉新竹科學園區九湖村銅科二路8號,高雄市(非原住民地區)
104臺北市中山區民生東路一段58號9樓之1,臺北市(非原住民地區)
104臺北市中山區民生東路2段176號5樓,高雄市(非原住民地區)
235新北市中和區中正路880號17樓之1,高雄市(非原住民地區)
242新北市新莊區莊崑路19號(1之2樓),臺北市(非原住民地區)
114臺北市內湖區瑞光路578號5樓,高雄市(非原住民地區)
234新北市永和區民權路53號6樓,高雄市(非原住民地區)
237新北市三峽區二鬮路136巷22弄1號,臺北市(非原住民地區)
244新北市林口區文化二路1段266號19樓之2,臺中市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,臺中市(非原住民地區)
115臺北市南港區經貿一路170號18樓及18樓之1、之2、之3,高雄市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,桃園市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺中市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,臺南市(非原住民地區)
330桃園市桃園區經國路168號19樓,其他
231新北市新店區寶橋路235巷6弄2號9樓,臺南市(非原住民地區)
231新北市新店區北新路1段10號4樓之2,臺北市(非原住民地區)
407臺中市西屯區臺中市西屯區臺灣大道三段660號8樓之5、8樓之3,臺中市(非原住民地區)
103臺北市大同區承德路3段267號7樓,臺中市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺中市(非原住民地區)
231新北市新店區中正路525之1號9樓,臺中市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺中市(非原住民地區)
105臺北市松山區敦化南路一段2號2樓,臺中市(非原住民地區)
104臺北市中山區松江路221巷19號,臺中市(非原住民地區)
110臺北市信義區基隆路1段398號2樓,臺中市(非原住民地區)
407臺中市西屯區西屯路二段126巷9號1樓,臺北市(非原住民地區)
